# GENERATED by match.py. DO NOT EDIT BY HAND.
# generated = 2026-09-19T01:21:41Z
# Match Rate version = 1.0
# formula = M1 (D87), docs/formula.md 'Match Rate'; primary reference = skeletal_muscle_protein_with_non_protein_metabolite_pools
# input.config = config/match_rate.ini sha256 f1fe894b4ab9a9876bbb4b1fcbad73a45f4c6211ee9718d272dea6f658ca24bf
# input.symbols = data/iupac/amino_acid_symbols.ini sha256 380d3d047c0f67df507df76a4cdd51f1b7fcde30ce050c7975b947884f8a8f0e
# input.usda_foods = outputs/usda/amino_acids_per_food.tsv sha256 c99df4b9f16a1ee722461b25563658e2665aaa45acadc37a971f7f46d5b49579
# input.other_sources = config/food_amino_acids_other_sources.csv sha256 c75262d6098376c55d0f4bf38e176c5793357d28d24958ab394813c26ddb6696
# input.reference.skeletal_muscle_protein_with_non_protein_metabolite_pools = outputs/standard/_calculated_amino_acid_standard_with_non_protein_metabolite_pools.tsv sha256 550dece6515abc11e21096616e7446fdf4c836134beaf5b2bbba516136e90db7
# input.reference.skeletal_muscle_protein = outputs/standard/_calculated_amino_acid_standard.tsv sha256 a378ac611584c370ed4fdb18d705ab6e94f0d05943bc9b9b3dbe5fa4567a3b87
# input.reference.gorissen_2018_human_muscle = config/gorissen_2018_comparison.ini sha256 8fe77d578b408361750c0a2e67c2a657c5af42e934c3f731b09659908074a701
# input.scored_set.fao_2013_indispensable = config/fao_2013_indispensable_amino_acids.ini sha256 ab2eccf9d1dbc559e0fa37a8d214b388ed65e04a062c85d2a7167d1b8e113644
# reference.skeletal_muscle_protein_with_non_protein_metabolite_pools = skeletal muscle protein + non-protein metabolite pools (carnosine), fiber-type mix | outputs/standard/_calculated_amino_acid_standard_with_non_protein_metabolite_pools.tsv column standard_with_non_protein_metabolite_pools | scored set fao_2013_indispensable (HILKMFTWV) | values: H 2.5676, I 5.4316, L 8.4, K 9.4417, M 2.6557, F 4.0278, T 5.0653, W 1.541, V 5.9265
# reference.skeletal_muscle_protein = skeletal muscle protein (protein only), fiber-type mix | outputs/standard/_calculated_amino_acid_standard.tsv column standard | scored set fao_2013_indispensable (HILKMFTWV) | values: H 2.2267, I 5.4506, L 8.4293, K 9.4748, M 2.6649, F 4.0419, T 5.0831, W 1.5464, V 5.9473
# reference.gorissen_2018_human_muscle = Gorissen et al. 2018, Table 1, human muscle, g per 100 g raw material (the original Match Rate reference) | config/gorissen_2018_comparison.ini [values.human_muscle] | scored set gorissen_2018_essential (TMFHKVIL) | values: T 2.9, M 1.7, F 3.8, H 2.8, K 6.6, V 4.3, I 3.4, L 6.3
# every scored food under reference skeletal_muscle_protein, best first; ties by description
rank	source	source_detail	food_id	description	match_rate_percent	limiting_amino_acid	protein_g_per_100g
2442	usda	sr_legacy_food 2018-04	169292	Squash, summer, zucchini, includes skin, cooked, boiled, drained, without salt	69.6814	T	1.14
2443	usda	sr_legacy_food 2018-04	171782	Beef, chuck, clod steak, separable lean only, trimmed to 1/4" fat, all grades, cooked, braised	69.6793	W	29.34
2444	usda	sr_legacy_food 2018-04	173850	Veal, Australian, rib, rib roast, separable lean and fat, raw	69.6766	W	19.6
2445	usda	sr_legacy_food 2018-04	172478	Veal, Australian, rib, rib roast, separable lean only, raw	69.6683	W	21.7
2446	usda	sr_legacy_food 2018-04	168739	Beef, chuck, top blade, separable lean only, trimmed to 0" fat, select, cooked, broiled	69.6657	W	26.16
2447	usda	sr_legacy_food 2018-04	174614	Frankfurter, beef, heated	69.6566	W	11.69
2448	usda	sr_legacy_food 2018-04	168638	Beef, short loin, porterhouse steak, separable lean only, trimmed to 0" fat, all grades, cooked, broiled	69.6559	W	26.07
2449	usda	sr_legacy_food 2018-04	172571	Veal, shank (fore and hind), separable lean only, cooked, braised	69.6541	W	32.22
2450	usda	sr_legacy_food 2018-04	174393	Veal, breast, whole, boneless, separable lean and fat, cooked, braised	69.6444	W	26.97
2451	usda	sr_legacy_food 2018-04	174020	Beef, chuck, mock tender steak, separable lean and fat, trimmed to 0" fat, USDA select, cooked, broiled	69.6440	W	26.08
2452	usda	sr_legacy_food 2018-04	172569	Veal, shank (fore and hind), separable lean and fat, cooked, braised	69.6354	W	31.54
2453	usda	sr_legacy_food 2018-04	174019	Beef, chuck, clod roast, separable lean only, trimmed to 0" fat, all grades, cooked, roasted	69.6340	W	26.82
2454	usda	sr_legacy_food 2018-04	168448	Pumpkin, raw	69.6206	M	1
2455	usda	sr_legacy_food 2018-04	172568	Veal, shank (fore and hind), separable lean and fat, raw	69.6186	W	19.15
2456	usda	sr_legacy_food 2018-04	175267	Veal, composite of trimmed retail cuts, separable fat, cooked	69.6008	W	9.42
2457	usda	sr_legacy_food 2018-04	174392	Veal, breast, whole, boneless, separable lean and fat, raw	69.5858	W	17.47
2458	usda	sr_legacy_food 2018-04	172853	Chicken, broilers or fryers, dark meat, thigh, meat only, cooked, braised	69.5856	W	24.55
2459	usda	sr_legacy_food 2018-04	168630	Beef, variety meats and by-products, mechanically separated beef, raw	69.5655	T	14.97
2460	usda	sr_legacy_food 2018-04	170609	Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0" fat, all grades, cooked	69.5393	W	28.4
2461	usda	sr_legacy_food 2018-04	172570	Veal, shank (fore and hind), separable lean only, raw	69.4954	W	19.28
2462	usda	sr_legacy_food 2018-04	170470	Turnip greens and turnips, frozen, unprepared	69.4758	K	2.46
2463	usda	sr_legacy_food 2018-04	170206	Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0" fat, choice, cooked	69.4754	W	28.17
2464	usda	sr_legacy_food 2018-04	172696	Cake, boston cream pie, commercially prepared	69.4699	K	2.4
2465	usda	sr_legacy_food 2018-04	172175	Cheese, blue	69.4462	T	21.4
2466	usda	sr_legacy_food 2018-04	172694	Cake, angelfood, commercially prepared	69.4444	K	5.9
2467	usda	sr_legacy_food 2018-04	172247	Babyfood, meat, ham, strained	69.4369	W	11.3
2468	usda	sr_legacy_food 2018-04	170052	Tomatoes, red, ripe, canned, stewed	69.4249	M	0.91
2469	usda	sr_legacy_food 2018-04	174615	Frankfurter, meat, heated	69.4238	W	9.77
2470	usda	sr_legacy_food 2018-04	168177	Pears, asian, raw	69.3951	K	0.5
2471	usda	sr_legacy_food 2018-04	173285	PAPA JOHN'S 14" Pepperoni Pizza, Original Crust	69.3659	K	11.97
2472	usda	sr_legacy_food 2018-04	174516	Turkey, retail parts, breast, meat only, cooked, roasted	69.3392	V	29.51
2473	usda	sr_legacy_food 2018-04	169771	Taquitos, frozen, chicken and cheese, oven-heated	69.3389	K	9.21
2474	usda	sr_legacy_food 2018-04	174517	Turkey, retail parts, wing, meat only, raw	69.3237	V	22.48
2475	usda	sr_legacy_food 2018-04	172878	Turkey, retail parts, drumstick, meat only, cooked, roasted	69.3221	V	28.61
2476	usda	sr_legacy_food 2018-04	172877	Turkey, retail parts, thigh, meat only, cooked, roasted	69.3183	V	25.14
2477	usda	sr_legacy_food 2018-04	170292	Fast foods, nachos, with cheese, beans, ground beef, and tomatoes	69.3152	K	6.21
2478	usda	sr_legacy_food 2018-04	170337	TACO BELL, Nachos Supreme	69.3152	K	6.21
2479	usda	sr_legacy_food 2018-04	174518	Turkey, retail parts, thigh, meat only, raw	69.3104	V	20.6
2480	usda	sr_legacy_food 2018-04	174515	Turkey, retail parts, breast, meat only, raw	69.2963	V	23.34
2481	usda	sr_legacy_food 2018-04	172872	Turkey, retail parts, wing, meat only, cooked, roasted	69.2838	V	30.17
2482	usda	sr_legacy_food 2018-04	170512	Peas and carrots, canned, no salt added, solids and liquids	69.2837	W	2.17
2483	usda	sr_legacy_food 2018-04	170424	Peas and carrots, canned, regular pack, solids and liquids	69.2837	W	2.17
2484	usda	sr_legacy_food 2018-04	169841	APPLEBEE'S, chicken tenders platter	69.2557	T	19.62
2485	usda	sr_legacy_food 2018-04	173346	Chicken tenders, breaded, frozen, prepared	69.2273	I	14.62
2486	usda	sr_legacy_food 2018-04	172183	Egg, white, raw, fresh	69.1961	W	10.9
2487	usda	sr_legacy_food 2018-04	170527	Pumpkin, canned, with salt	69.1871	M	1.1
2488	usda	sr_legacy_food 2018-04	168450	Pumpkin, canned, without salt	69.1871	M	1.1
2489	usda	sr_legacy_food 2018-04	170050	Tomatoes, red, ripe, cooked	69.1871	M	0.95
2490	usda	sr_legacy_food 2018-04	170137	Tomatoes, red, ripe, cooked, with salt	69.1871	M	0.95
2491	usda	sr_legacy_food 2018-04	175183	Beans, baked, canned, with beef	69.1780	M	6.38
2492	usda	sr_legacy_food 2018-04	171519	Chicken, broilers or fryers, drumstick, rotisserie, original seasoning, meat only, cooked	69.1751	W	28.74
2493	usda	sr_legacy_food 2018-04	172055	Fast Food, Pizza Chain, 14" pizza, meat and vegetable topping, regular crust	69.1556	K	11.02
2494	usda	sr_legacy_food 2018-04	173482	Babyfood, meat, lamb, junior	69.1538	W	15.2
2495	usda	sr_legacy_food 2018-04	175016	Pie, coconut creme, commercially prepared	69.1396	K	2.1
2496	usda	sr_legacy_food 2018-04	175017	Pie, coconut cream, prepared from mix, no-bake type	69.1364	K	2.8
2497	usda	sr_legacy_food 2018-04	171114	Chicken, broiler, rotisserie, BBQ, drumstick, meat only	69.1028	W	27.71
2498	usda	sr_legacy_food 2018-04	170023	Peppers, sweet, green, frozen, chopped, boiled, drained, without salt	69.1010	M	0.95
2499	usda	sr_legacy_food 2018-04	170516	Peppers, sweet, green, frozen, chopped, cooked, boiled, drained, with salt	69.1010	M	0.95
2500	usda	sr_legacy_food 2018-04	170244	Snacks, corn-based, extruded, puffs or twists, cheese-flavor, unenriched	69.0959	K	5.76
2501	usda	sr_legacy_food 2018-04	173243	Cake, pound, commercially prepared, fat-free	69.0730	K	5.4
2502	usda	sr_legacy_food 2018-04	169426	Nuts, pistachio nuts, dry roasted, with salt added	69.0646	K	21.05
2503	usda	sr_legacy_food 2018-04	170185	Nuts, pistachio nuts, dry roasted, without salt added	69.0646	K	21.05
2504	usda	sr_legacy_food 2018-04	170184	Nuts, pistachio nuts, raw	69.0233	K	20.16
2505	usda	sr_legacy_food 2018-04	173272	Fast foods, egg, scrambled	69.0061	K	13.84
2506	usda	sr_legacy_food 2018-04	173418	Cheese, cream	68.9823	W	6.15
2507	usda	sr_legacy_food 2018-04	172113	Ravioli, cheese with tomato sauce, frozen, not prepared, includes regular and light entrees	68.9678	K	4.52
2508	usda	sr_legacy_food 2018-04	173480	Babyfood, meat, ham, junior	68.9563	W	11.3
2509	usda	sr_legacy_food 2018-04	170120	Pumpkin leaves, cooked, boiled, drained, with salt	68.9259	M	2.72
2510	usda	sr_legacy_food 2018-04	168447	Pumpkin leaves, cooked, boiled, drained, without salt	68.9259	M	2.72
2511	usda	sr_legacy_food 2018-04	172706	Cake, sponge, commercially prepared	68.9051	K	5.4
2512	usda	sr_legacy_food 2018-04	169255	Mushrooms, portabella, raw	68.8618	M	2.11
2513	usda	sr_legacy_food 2018-04	174942	Cake, snack cakes, creme-filled, chocolate with frosting	68.8490	M	3.63
2514	usda	sr_legacy_food 2018-04	170610	Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0" fat, select, cooked	68.8469	W	29.88
2515	usda	sr_legacy_food 2018-04	169079	Cheese, cream, low fat	68.8074	W	7.85
2516	usda	sr_legacy_food 2018-04	170019	Peas and onions, canned, solids and liquids	68.8045	W	3.28
2517	usda	sr_legacy_food 2018-04	170924	Spices, curry powder	68.8019	T	14.29
2518	usda	sr_legacy_food 2018-04	173286	PAPA JOHN'S 14" The Works Pizza, Original Crust	68.7814	K	10.27
2519	usda	sr_legacy_food 2018-04	172207	Cheese, cream, fat free	68.7806	W	15.69
2520	usda	sr_legacy_food 2018-04	171009	Salad dressing, mayonnaise, regular	68.7367	K	0.96
2521	usda	sr_legacy_food 2018-04	171010	Salad dressing, mayonnaise, soybean and safflower oil, with salt	68.7367	K	1.1
2522	usda	sr_legacy_food 2018-04	171246	Cheese, neufchatel	68.7225	W	9.15
2523	usda	sr_legacy_food 2018-04	174527	Sauce, ready-to-serve, pepper or hot	68.7164	M	0.51
2524	usda	sr_legacy_food 2018-04	169377	Mushrooms, portabella, exposed to ultraviolet light, grilled	68.7164	M	3.28
2525	usda	sr_legacy_food 2018-04	172789	Pie, vanilla cream, prepared from recipe	68.6784	K	4.8
2526	usda	sr_legacy_food 2018-04	170020	Peas and onions, frozen, unprepared	68.6267	W	3.98
2527	usda	sr_legacy_food 2018-04	172881	Soup, tomato bisque, canned, condensed	68.6260	K	1.76
2528	usda	sr_legacy_food 2018-04	170501	Tomatoes, crushed, canned	68.6087	M	1.64
2529	usda	sr_legacy_food 2018-04	170317	Pizza, cheese topping, regular crust, frozen, cooked	68.5939	K	10.36
2530	usda	sr_legacy_food 2018-04	168298	Pork, fresh, loin, center loin (chops), boneless, separable lean and fat, cooked, pan-broiled	68.5910	W	26.68
2531	usda	sr_legacy_food 2018-04	169179	Pork, fresh, composite of separable fat, with added solution, raw	68.5777	W	9.27
2532	usda	sr_legacy_food 2018-04	171126	Chicken, broiler, rotisserie, BBQ, drumstick, meat and skin	68.5713	W	25.65
2533	usda	sr_legacy_food 2018-04	171571	Soup, chicken noodle, dry, mix	68.5704	K	15.42
2534	usda	sr_legacy_food 2018-04	172178	Cheese, camembert	68.5641	T	19.8
2535	usda	sr_legacy_food 2018-04	172707	Cake, sponge, prepared from recipe	68.5357	K	7.3
2536	usda	sr_legacy_food 2018-04	168587	Seeds, sisymbrium sp. seeds, whole, dried	68.5200	K	12.14
2537	usda	sr_legacy_food 2018-04	172177	Cheese, brie	68.5193	T	20.75
2538	usda	sr_legacy_food 2018-04	168410	Edamame, frozen, unprepared	68.5167	M	11.22
2539	usda	sr_legacy_food 2018-04	169272	Pumpkin leaves, raw	68.5093	M	3.15
2540	usda	sr_legacy_food 2018-04	171484	Turkey, all classes, heart, raw	68.4972	I	16.7
2541	usda	sr_legacy_food 2018-04	171084	Turkey, whole, giblets, cooked, simmered	68.4786	I	26.44
2542	usda	sr_legacy_food 2018-04	171134	Turkey, retail parts, drumstick, meat and skin, raw	68.4709	I	19.96
2543	usda	sr_legacy_food 2018-04	168411	Edamame, frozen, prepared	68.4687	M	11.91
2544	usda	sr_legacy_food 2018-04	171085	Turkey, gizzard, all classes, raw	68.4675	I	18.8
2545	usda	sr_legacy_food 2018-04	171486	Turkey, all classes, liver, raw	68.4615	I	18.26
2546	usda	sr_legacy_food 2018-04	174509	Turkey, dark meat from whole, meat and skin, with added solution, raw	68.4531	I	17.84
2547	usda	sr_legacy_food 2018-04	171485	Turkey, all classes, heart, cooked, simmered	68.4481	I	24.88
2548	usda	sr_legacy_food 2018-04	172870	Turkey, whole, meat and skin, with added solution, raw	68.4410	I	19.03
2549	usda	sr_legacy_food 2018-04	171083	Turkey, whole, giblets, raw	68.4398	I	18.18
2550	usda	sr_legacy_food 2018-04	171487	Turkey, all classes, liver, cooked, simmered	68.4372	I	27
2551	usda	sr_legacy_food 2018-04	170456	Tomatoes, green, raw	68.4371	M	1.2
2552	usda	sr_legacy_food 2018-04	171483	Turkey, all classes, gizzard, cooked, simmered	68.4362	I	26.45
2553	usda	sr_legacy_food 2018-04	171491	Turkey, all classes, light meat, cooked, roasted	68.4284	I	30.13
2554	usda	sr_legacy_food 2018-04	171530	Turkey, drumstick, from whole bird, meat only, roasted	68.4284	I	30.13
2555	usda	sr_legacy_food 2018-04	171498	Turkey, whole, wing, meat only, cooked, roasted	68.4284	I	30.13
2556	usda	sr_legacy_food 2018-04	169678	Snacks, potato chips, made from dried potatoes, cheese-flavor	68.4218	M	7
2557	usda	sr_legacy_food 2018-04	172869	Turkey, whole, meat only, with added solution, roasted	68.4215	I	26.61
2558	usda	sr_legacy_food 2018-04	171479	Turkey, whole, meat and skin, cooked, roasted	68.4215	I	28.55
2559	usda	sr_legacy_food 2018-04	174943	Cake, snack cakes, creme-filled, sponge	68.4204	K	3.47
2560	usda	sr_legacy_food 2018-04	171777	Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0" fat, select, raw	68.4183	W	21.2
2561	usda	sr_legacy_food 2018-04	174512	Turkey from whole, light meat, meat and skin, with added solution, cooked, roasted	68.4164	I	26.52
2562	usda	sr_legacy_food 2018-04	172865	Turkey from whole, light meat, meat only, with added solution, cooked, roasted	68.4164	I	26.97
2563	usda	sr_legacy_food 2018-04	171496	Turkey, whole, breast, meat only, cooked, roasted	68.4164	I	30.13
2564	usda	sr_legacy_food 2018-04	171527	Turkey, wing, from whole bird, meat only, with added solution, roasted	68.4164	I	26.97
2565	usda	sr_legacy_food 2018-04	171480	Turkey, whole, meat only, raw	68.4089	I	22.64
2566	usda	sr_legacy_food 2018-04	171139	Turkey, back, from whole bird, meat and skin, with added solution, roasted	68.4077	I	25.8
2567	usda	sr_legacy_food 2018-04	171531	Turkey, thigh, from whole bird, meat only, raw	68.4065	I	21.28
2568	usda	sr_legacy_food 2018-04	171096	Turkey, whole, back, meat only, raw	68.4065	I	21.28
2569	usda	sr_legacy_food 2018-04	171090	Turkey, whole, dark meat, meat only, raw	68.4065	I	21.28
2570	usda	sr_legacy_food 2018-04	171481	Turkey, whole, meat only, cooked, roasted	68.4018	I	29.06
2571	usda	sr_legacy_food 2018-04	171089	Turkey, whole, light meat, meat and skin, cooked, roasted	68.4001	I	29.55
2572	usda	sr_legacy_food 2018-04	172875	Turkey, retail parts, drumstick, meat only, raw	68.3995	I	20.52
2573	usda	sr_legacy_food 2018-04	174511	Turkey from whole, light meat, meat and skin, with added solution, raw	68.3982	I	20.02
2574	usda	sr_legacy_food 2018-04	171088	Turkey, whole, light meat, meat and skin, raw	68.3971	I	21.96
2575	usda	sr_legacy_food 2018-04	171081	Turkey, whole, meat and skin, raw	68.3965	I	21.64
2576	usda	sr_legacy_food 2018-04	171488	Turkey, dark meat, meat and skin, raw	68.3950	I	19.81
2577	usda	sr_legacy_food 2018-04	171136	Turkey, drumstick, from whole bird, meat only, raw	68.3916	I	23.66
2578	usda	sr_legacy_food 2018-04	171098	Turkey, whole, breast, meat only, raw	68.3916	I	23.66
2579	usda	sr_legacy_food 2018-04	171490	Turkey, whole, light meat, raw	68.3916	I	23.66
2580	usda	sr_legacy_food 2018-04	171497	Turkey, whole, wing, meat only, raw	68.3916	I	23.66
2581	usda	sr_legacy_food 2018-04	174510	Turkey, dark meat from whole, meat and skin, with added solution, cooked, roasted	68.3907	I	25.55
2582	usda	sr_legacy_food 2018-04	171489	Turkey, whole, dark meat, meat and skin, cooked, roasted	68.3896	I	27.27
2583	usda	sr_legacy_food 2018-04	172871	Turkey, whole, meat and skin, with added solution, roasted	68.3884	I	26.09
2584	usda	sr_legacy_food 2018-04	167554	Snacks, potato chips, made from dried potatoes, sour-cream and onion-flavor	68.3880	M	6.6
2585	usda	sr_legacy_food 2018-04	174508	Turkey, dark meat, meat only, with added solution, cooked, roasted	68.3877	I	26.1
2586	usda	sr_legacy_food 2018-04	171128	Turkey, drumstick, from whole bird, meat only, with added solution, roasted	68.3877	I	26.1
2587	usda	sr_legacy_food 2018-04	171131	Turkey, thigh, from whole bird, meat only, with added solution, roasted	68.3877	I	26.1
2588	usda	sr_legacy_food 2018-04	168363	Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean only, with added solution, raw	68.3857	W	18.29
2589	usda	sr_legacy_food 2018-04	171640	Bacon, turkey, low sodium	68.3839	I	13.33
2590	usda	sr_legacy_food 2018-04	172868	Turkey, whole, meat only, with added solution, raw	68.3837	I	20.87
2591	usda	sr_legacy_food 2018-04	172864	Turkey from whole, light meat, meat only, with added solution, raw	68.3809	I	21.54
2592	usda	sr_legacy_food 2018-04	172876	Turkey, breast, from whole bird, meat only, with added solution, raw	68.3809	I	21.54
2593	usda	sr_legacy_food 2018-04	174519	Turkey, breast, from whole bird, meat only, with added solution, roasted	68.3809	I	26.97
2594	usda	sr_legacy_food 2018-04	171526	Turkey, wing, from whole bird, meat only, with added solution, raw	68.3809	I	21.54
2595	usda	sr_legacy_food 2018-04	168242	Pork, fresh, loin, center rib (chops or roasts), bone-in, separable lean and fat, raw	68.3776	W	20.28
2596	usda	sr_legacy_food 2018-04	174520	Turkey, back, from whole bird, meat only, with added solution, raw	68.3766	I	19.27
2597	usda	sr_legacy_food 2018-04	174521	Turkey, back, from whole bird, meat only, with added solution, roasted	68.3766	I	26.97
2598	usda	sr_legacy_food 2018-04	174507	Turkey, dark meat from whole, meat only, with added solution, raw	68.3766	I	19.27
2599	usda	sr_legacy_food 2018-04	171525	Turkey, drumstick, from whole bird, meat only, with added solution, raw	68.3766	I	19.27
2600	usda	sr_legacy_food 2018-04	171129	Turkey, thigh, from whole bird, meat only, with added solution, raw	68.3766	I	19.27
2601	usda	sr_legacy_food 2018-04	171087	Turkey, whole, neck, meat only, cooked, simmered	68.3722	I	22.48
2602	usda	sr_legacy_food 2018-04	171532	Turkey, thigh, from whole bird, meat only, roasted	68.3709	I	27.71
2603	usda	sr_legacy_food 2018-04	171097	Turkey, whole, back, meat only, cooked, roasted	68.3709	I	27.71
2604	usda	sr_legacy_food 2018-04	171091	Turkey, whole, dark meat, cooked, roasted	68.3709	I	27.71
2605	usda	sr_legacy_food 2018-04	171138	Turkey, back, from whole bird, meat and skin, with added solution, raw	68.3619	I	16.86
2606	usda	sr_legacy_food 2018-04	168246	Pork, fresh, loin, sirloin (chops or roasts), bone-in, separable lean and fat, raw	68.3616	W	20.48
2607	usda	sr_legacy_food 2018-04	171334	Babyfood, vegetables, corn, creamed, junior	68.3602	K	1.4
2608	usda	sr_legacy_food 2018-04	172103	Egg rolls, pork, refrigerated, heated	68.3602	K	9.94
2609	usda	sr_legacy_food 2018-04	172192	Egg, turkey, whole, fresh, raw	68.3537	K	13.68
2610	usda	sr_legacy_food 2018-04	171086	Turkey, whole, neck, meat only, raw	68.3525	I	16.51
2611	usda	sr_legacy_food 2018-04	167895	Pork, fresh, loin, country-style ribs, separable lean and fat, raw	68.3515	W	19.34
2612	usda	sr_legacy_food 2018-04	172538	Lamb, variety meats and by-products, pancreas, raw	68.3514	M	14.84
2613	usda	sr_legacy_food 2018-04	168361	Pork, fresh, enhanced, loin, tenderloin, separable lean only, raw	68.3508	W	20.39
2614	usda	sr_legacy_food 2018-04	173866	Ham salad spread	68.3461	W	8.68
2615	usda	sr_legacy_food 2018-04	168314	Pork, fresh, loin, top loin (roasts), boneless, separable lean and fat, raw	68.3399	W	21.34
2616	usda	sr_legacy_food 2018-04	167827	Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, cooked, broiled	68.3363	W	25.61
2617	usda	sr_legacy_food 2018-04	168218	Pork, fresh, composite of separable fat, with added solution, cooked	68.3255	W	10.06
2618	usda	sr_legacy_food 2018-04	172191	Egg, quail, whole, fresh, raw	68.3214	K	13.05
2619	usda	sr_legacy_food 2018-04	172539	Lamb, variety meats and by-products, pancreas, cooked, braised	68.3139	M	22.83
2620	usda	sr_legacy_food 2018-04	169183	Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, with added solution, cooked, broiled	68.3128	W	28.33
2621	usda	sr_legacy_food 2018-04	168315	Pork, fresh, loin, top loin (roasts), boneless, separable lean only, raw	68.3125	W	22.39
2622	usda	sr_legacy_food 2018-04	168254	Pork, fresh, loin, top loin (roasts), boneless, separable lean only, cooked, roasted	68.3124	W	27.23
2623	usda	sr_legacy_food 2018-04	168240	Pork, fresh, loin, center loin (chops), bone-in, separable lean only, cooked, broiled	68.3104	W	26.76
2624	usda	sr_legacy_food 2018-04	173425	Egg, whole, dried, stabilized, glucose reduced	68.3057	K	48.17
2625	usda	sr_legacy_food 2018-04	167853	Pork, fresh, spareribs, separable lean and fat, raw	68.2895	W	15.47
2626	usda	sr_legacy_food 2018-04	168261	Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean only, cooked, braised	68.2878	W	26.57
2627	usda	sr_legacy_food 2018-04	167896	Pork, fresh, loin, country-style ribs, separable lean and fat, cooked, braised	68.2734	W	26.49
2628	usda	sr_legacy_food 2018-04	167837	Pork, fresh, loin, sirloin (chops or roasts), bone-in, separable lean only, raw	68.2719	W	21.65
2629	usda	sr_legacy_food 2018-04	168365	Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat,with added solution, raw	68.2692	W	17.19
2630	usda	sr_legacy_food 2018-04	167839	Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, raw	68.2684	W	21.55
2631	usda	sr_legacy_food 2018-04	169178	Pork, fresh, spareribs, separable lean and fat, cooked, roasted	68.2648	W	20.89
2632	usda	sr_legacy_food 2018-04	169949	Plums, raw	68.2550	K	0.7
2633	usda	sr_legacy_food 2018-04	168251	Pork, fresh, loin, top loin (chops), boneless, separable lean only, raw	68.2512	W	22.41
2634	usda	sr_legacy_food 2018-04	167850	Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, cooked, braised	68.2466	W	25.07
2635	usda	sr_legacy_food 2018-04	168366	Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, with added solution, cooked, braised	68.2412	W	25.84
