# GENERATED by match.py. DO NOT EDIT BY HAND.
# generated = 2026-09-19T23:10:46Z
# Match Rate version = 1.0
# formula = M1 (D87), docs/formula.md 'Match Rate'; primary reference = skeletal_muscle_protein_with_non_protein_metabolite_pools
# input.config = config/match_rate.ini sha256 6256ed3e67b2dd48e5b228b8530a3ceb359221f1b8394ec0a3c36c2c6da5ed97
# input.symbols = data/iupac/amino_acid_symbols.ini sha256 380d3d047c0f67df507df76a4cdd51f1b7fcde30ce050c7975b947884f8a8f0e
# input.usda_foods = outputs/usda/amino_acids_per_food.tsv sha256 117997e6b1b2a0c203f836446d48add4054dce7e7bc4182ff2d114475a7c586f
# input.other_sources = config/food_amino_acids_other_sources.csv sha256 c75262d6098376c55d0f4bf38e176c5793357d28d24958ab394813c26ddb6696
# input.reference.skeletal_muscle_protein_with_non_protein_metabolite_pools = outputs/standard/_calculated_amino_acid_standard_with_non_protein_metabolite_pools.tsv sha256 72b632ff1fece7b2572df3e7d72461adb2a4c04d42b17026b0ea61535330f754
# input.reference.skeletal_muscle_protein = outputs/standard/_calculated_amino_acid_standard.tsv sha256 5402bda41426d17f189ea99d5091f763b37ad99fd6528a65f7f08a1d7065f27f
# input.reference.gorissen_2018_human_muscle = config/gorissen_2018_comparison.ini sha256 8fe77d578b408361750c0a2e67c2a657c5af42e934c3f731b09659908074a701
# input.reference.blood = outputs/blood/standard/_calculated_amino_acid_standard.tsv sha256 de970880e11d08ce8878eccce2cfb07e165a0eb7f9b01720f196542b7469daab
# input.reference.skeletal_muscle_with_non_protein_metabolite_pools_and_blood = outputs/composite/_calculated_amino_acid_standard_composite.tsv sha256 85a2b165e9a85a46b868b603eeae6f30c8a5b2ccd61683fdfa9553abf1579997
# input.scored_set.fao_2013_indispensable = config/fao_2013_indispensable_amino_acids.ini sha256 ab2eccf9d1dbc559e0fa37a8d214b388ed65e04a062c85d2a7167d1b8e113644
# reference.skeletal_muscle_protein_with_non_protein_metabolite_pools = skeletal muscle protein + non-protein metabolite pools (carnosine), fiber-type mix | outputs/standard/_calculated_amino_acid_standard_with_non_protein_metabolite_pools.tsv column standard_with_non_protein_metabolite_pools | scored set fao_2013_indispensable (HILKMFTWV) | values: H 2.5676, I 5.4316, L 8.4, K 9.4417, M 2.6557, F 4.0278, T 5.0653, W 1.541, V 5.9265
# reference.skeletal_muscle_protein = skeletal muscle protein (protein only), fiber-type mix | outputs/standard/_calculated_amino_acid_standard.tsv column standard | scored set fao_2013_indispensable (HILKMFTWV) | values: H 2.2267, I 5.4506, L 8.4293, K 9.4748, M 2.6649, F 4.0419, T 5.0831, W 1.5464, V 5.9473
# reference.gorissen_2018_human_muscle = Gorissen et al. 2018, Table 1, human muscle, g per 100 g raw material (the original Match Rate reference) | config/gorissen_2018_comparison.ini [values.human_muscle] | scored set gorissen_2018_essential (TMFHKVIL) | values: T 2.9, M 1.7, F 3.8, H 2.8, K 6.6, V 4.3, I 3.4, L 6.3
# reference.blood = blood: plasma + erythrocytes at the base split (haemoglobin share as measured), reference male | outputs/blood/standard/_calculated_amino_acid_standard.tsv column standard | scored set fao_2013_indispensable (HILKMFTWV) | values: H 5.41114, I 2.34354, L 11.308, K 8.29135, M 1.63704, F 6.03455, T 5.04357, W 1.91394, V 8.187
# reference.skeletal_muscle_with_non_protein_metabolite_pools_and_blood = skeletal muscle protein + non-protein metabolite pools (carnosine) and blood, mixed by protein mass (Layer C), reference male | outputs/composite/_calculated_amino_acid_standard_composite.tsv column composite | scored set fao_2013_indispensable (HILKMFTWV) | values: H 3.32649, I 4.60745, L 9.17611, K 9.13469, M 2.38384, F 4.56337, T 5.0595, W 1.64053, V 6.52979
# every scored food under reference blood, best first; ties by description
rank	source	source_detail	food_id	description	match_rate_percent	limiting_amino_acid	protein_g_per_100g
98	usda	sr_legacy_food 2018-04	175251	Cowpeas, catjang, mature seeds, cooked, boiled, with salt	74.3621	H	8.13
99	usda	sr_legacy_food 2018-04	175209	Cowpeas, catjang, mature seeds, cooked, boiled, without salt	74.3621	H	8.13
100	usda	sr_legacy_food 2018-04	167892	Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, pan-fried	74.3530	W	25.82
101	usda	sr_legacy_food 2018-04	174306	Yardlong beans, mature seeds, cooked, boiled, with salt	74.3468	H	8.29
102	usda	sr_legacy_food 2018-04	174282	Yardlong beans, mature seeds, cooked, boiled, without salt	74.3468	H	8.29
103	usda	sr_legacy_food 2018-04	173761	Cowpeas, common (blackeyes, crowder, southern), mature seeds, canned with pork	74.2781	H	2.74
104	usda	sr_legacy_food 2018-04	169018	APPLEBEE'S, chili	74.2132	H	12.56
105	usda	sr_legacy_food 2018-04	169028	Restaurant, family style, chili with meat and beans	74.2132	H	12.56
106	usda	sr_legacy_food 2018-04	167843	Pork, fresh, shoulder, whole, separable lean and fat, raw	74.2112	W	17.18
107	usda	sr_legacy_food 2018-04	173487	Babyfood, GERBER, 2nd Foods, apple, carrot and squash, organic	74.1876	W	1.1
108	usda	sr_legacy_food 2018-04	170546	Tomato products, canned, puree, with salt added	74.1470	V	1.65
109	usda	sr_legacy_food 2018-04	168223	Pork, fresh, leg (ham), whole, separable lean and fat, cooked, roasted	74.1100	W	26.83
110	usda	sr_legacy_food 2018-04	170918	Spices, caraway seed	74.0117	H	19.77
111	usda	sr_legacy_food 2018-04	168085	OLIVE GARDEN, spaghetti with meat sauce	73.9605	H	5.8
112	usda	sr_legacy_food 2018-04	170732	TACO BELL, Soft Taco with chicken, cheese and lettuce	73.9415	W	13.3
113	usda	sr_legacy_food 2018-04	170696	Fast foods, submarine sandwich, cold cut on white bread with lettuce and tomato	73.8810	W	10.52
114	usda	sr_legacy_food 2018-04	170315	SUBWAY, cold cut sub on white bread with lettuce and tomato	73.8810	W	10.52
115	usda	sr_legacy_food 2018-04	170460	Tomato products, canned, puree, without salt added	73.8047	V	1.65
116	usda	sr_legacy_food 2018-04	168086	CARRABBA'S ITALIAN GRILL, spaghetti with meat sauce	73.7768	H	5.87
117	usda	sr_legacy_food 2018-04	167680	Restaurant, Italian, spaghetti with meat sauce	73.7577	H	5.79
118	usda	sr_legacy_food 2018-04	170680	Candies, HERSHEYS, PAYDAY Bar	73.7566	K	13.44
119	usda	sr_legacy_food 2018-04	170331	BURGER KING, Original Chicken Sandwich	73.7472	H	12.14
120	usda	sr_legacy_food 2018-04	170085	Tomato products, canned, sauce, spanish style	73.6378	L	1.44
121	usda	sr_legacy_food 2018-04	171249	Cheese, romano	73.6290	W	31.8
122	usda	sr_legacy_food 2018-04	170463	Tomato products, canned, sauce, with tomato tidbits	73.6130	L	1.32
123	usda	sr_legacy_food 2018-04	174575	Pepperoni, beef and pork, sliced	73.6050	W	19.25
124	usda	sr_legacy_food 2018-04	170848	Cheese, parmesan, hard	73.5899	W	35.75
125	usda	sr_legacy_food 2018-04	174258	Noodles, chinese, cellophane or long rice (mung beans), dehydrated	73.5845	H	0.16
126	usda	sr_legacy_food 2018-04	171361	Babyfood, cereal, oatmeal, with bananas, dry	73.5716	H	6.67
127	usda	sr_legacy_food 2018-04	173339	Rice bowl with chicken, frozen entree, prepared (includes fried, teriyaki, and sweet and sour varieties)	73.5568	W	5.65
128	usda	sr_legacy_food 2018-04	173431	Cheese, parmesan, shredded	73.5471	W	37.86
129	usda	sr_legacy_food 2018-04	167844	Pork, fresh, shoulder, whole, separable lean and fat, cooked, roasted	73.5339	W	23.28
130	usda	sr_legacy_food 2018-04	172108	LEAN POCKETS, Ham N Cheddar	73.5135	H	10.28
131	usda	sr_legacy_food 2018-04	168222	Pork, fresh, leg (ham), whole, separable lean and fat, raw	73.4811	W	17.43
132	usda	sr_legacy_food 2018-04	169772	Taquitos, frozen, beef and cheese, oven-heated	73.4146	H	9.4
133	usda	sr_legacy_food 2018-04	170461	Tomato powder	73.3994	L	12.91
134	usda	sr_legacy_food 2018-04	174475	Squab, (pigeon), meat and skin, raw	73.3664	V	18.47
135	usda	sr_legacy_food 2018-04	169023	DENNY'S, coleslaw	73.3573	F	0.97
136	usda	sr_legacy_food 2018-04	170600	Beef, sandwich steaks, flaked, chopped, formed and thinly sliced, raw	73.3530	H	16.5
137	usda	sr_legacy_food 2018-04	172952	Sausage, Italian, sweet, links	73.3091	W	16.13
138	usda	sr_legacy_food 2018-04	172418	Quail, meat and skin, raw	73.1821	V	19.63
139	usda	sr_legacy_food 2018-04	169431	Beef, carcass, separable lean and fat, select, raw	73.1577	V	17.48
140	usda	sr_legacy_food 2018-04	169430	Beef, carcass, separable lean and fat, choice, raw	73.1472	V	17.32
141	usda	sr_legacy_food 2018-04	172964	Frankfurter, pork	73.1389	W	12.81
142	usda	sr_legacy_food 2018-04	172971	Pork sausage, link/patty, fully cooked, microwaved	73.1097	W	15.12
143	usda	sr_legacy_food 2018-04	171636	Pork sausage, link/patty, reduced fat, cooked, pan-fried	73.0955	W	20.94
144	usda	sr_legacy_food 2018-04	174578	Pork sausage, link/patty, cooked, pan-fried	73.0551	W	18.53
145	usda	sr_legacy_food 2018-04	169928	Peaches, yellow, raw	73.0429	L	0.91
146	usda	sr_legacy_food 2018-04	169831	APPLEBEE'S, 9 oz house sirloin steak	73.0389	V	26.85
147	usda	sr_legacy_food 2018-04	172271	Babyfood, vegetables, green beans, strained	73.0371	H	1.2
148	usda	sr_legacy_food 2018-04	173877	Kielbasa, fully cooked, grilled	72.9118	W	12.45
149	usda	sr_legacy_food 2018-04	173878	Kielbasa, fully cooked, pan-fried	72.8632	W	12.36
150	usda	sr_legacy_food 2018-04	169316	Lima beans, immature seeds, cooked, boiled, drained, with salt	72.8413	M	6.81
151	usda	sr_legacy_food 2018-04	169135	Lima beans, immature seeds, cooked, boiled, drained, without salt	72.8413	M	6.81
152	usda	sr_legacy_food 2018-04	170846	Cheese, mozzarella, whole milk, low moisture	72.7943	H	21.6
153	usda	sr_legacy_food 2018-04	170847	Cheese, mozzarella, part skim milk	72.7923	H	24.26
154	usda	sr_legacy_food 2018-04	170724	WENDY'S, Ultimate Chicken Grill Sandwich	72.7868	H	14.73
155	usda	sr_legacy_food 2018-04	172272	Babyfood, vegetables, green beans, junior	72.6756	H	1.2
156	usda	sr_legacy_food 2018-04	170574	Nuts, chestnuts, european, raw, unpeeled	72.6550	H	2.42
157	usda	sr_legacy_food 2018-04	170161	Nuts, beechnuts, dried	72.6526	H	6.2
158	usda	sr_legacy_food 2018-04	168082	Restaurant, Chinese, sweet and sour pork	72.6144	V	8.91
159	usda	sr_legacy_food 2018-04	170190	Nuts, chestnuts, european, roasted	72.5894	H	3.17
160	usda	sr_legacy_food 2018-04	170167	Nuts, chestnuts, european, dried, peeled	72.5653	H	5.01
161	usda	sr_legacy_food 2018-04	170575	Nuts, chestnuts, european, raw, peeled	72.5607	H	1.63
162	usda	sr_legacy_food 2018-04	170576	Nuts, chestnuts, european, dried, unpeeled	72.5501	H	6.39
163	usda	sr_legacy_food 2018-04	168396	Lima beans, immature seeds, raw	72.5119	M	6.84
164	usda	sr_legacy_food 2018-04	172088	POPEYES, Mild Chicken Strips, analyzed 2006	72.4373	V	19.2
165	usda	foundation_food 2026-04	746774	Restaurant, Chinese, sweet and sour pork	72.4270	V	8.88
166	usda	sr_legacy_food 2018-04	169318	Lima beans, immature seeds, frozen, baby, cooked, boiled, drained, with salt	72.4202	M	6.65
167	usda	sr_legacy_food 2018-04	169956	Lima beans, immature seeds, frozen, baby, cooked, boiled, drained, without salt	72.4202	M	6.65
168	usda	sr_legacy_food 2018-04	174576	Pickle and pimiento loaf, pork	72.4201	H	11.23
169	usda	sr_legacy_food 2018-04	168374	Pork, ground, 84% lean / 16% fat, cooked, pan-broiled	72.4125	V	27.14
170	usda	sr_legacy_food 2018-04	169191	Pork, ground, 72% lean / 28% fat, cooked, crumbles	72.4096	V	22.83
171	usda	sr_legacy_food 2018-04	168257	Pork, fresh, shoulder, arm picnic, separable lean and fat, cooked, roasted	72.4086	W	23.47
172	usda	sr_legacy_food 2018-04	168373	Pork, ground, 72% lean / 28% fat, cooked, pan-broiled	72.4054	V	22.59
173	usda	sr_legacy_food 2018-04	169192	Pork, ground, 84% lean / 16% fat, cooked, crumbles	72.3957	V	26.69
174	usda	sr_legacy_food 2018-04	169193	Pork, ground, 96% lean / 4% fat, cooked, crumbles	72.3909	V	30.55
175	usda	sr_legacy_food 2018-04	168372	Pork, ground, 84% lean / 16% fat, raw	72.3909	V	17.99
176	usda	sr_legacy_food 2018-04	168375	Pork, ground, 96% lean / 4% fat, cooked, pan-broiled	72.3776	V	31.69
177	usda	sr_legacy_food 2018-04	169190	Pork, ground, 96% lean / 4% fat, raw	72.3552	V	21.1
178	usda	foundation_food 2026-04	325430	Peaches, yellow, raw	72.2466	H	0.91
179	usda	sr_legacy_food 2018-04	169771	Taquitos, frozen, chicken and cheese, oven-heated	72.2353	H	9.21
180	usda	sr_legacy_food 2018-04	170168	Nuts, chestnuts, european, boiled and steamed	72.2296	H	2
181	usda	sr_legacy_food 2018-04	172961	Beerwurst, pork and beef	72.2029	W	14
182	usda	sr_legacy_food 2018-04	168421	Kale, raw	72.1983	M	2.92
183	usda	sr_legacy_food 2018-04	171629	Ham and cheese spread	72.1948	H	16.18
184	usda	sr_legacy_food 2018-04	168498	Lima beans, immature seeds, frozen, fordhook, cooked, boiled, drained, with salt	72.1387	M	6.07
185	usda	sr_legacy_food 2018-04	169954	Lima beans, immature seeds, frozen, fordhook, cooked, boiled, drained, without salt	72.1387	M	6.07
186	usda	sr_legacy_food 2018-04	171241	Cheese, gouda	72.1195	W	24.94
187	usda	sr_legacy_food 2018-04	171079	Squab, (pigeon), meat only, raw	72.1168	V	17.5
188	usda	sr_legacy_food 2018-04	172419	Quail, meat only, raw	72.1160	V	21.76
189	usda	sr_legacy_food 2018-04	171080	Squab, (pigeon), light meat without skin, raw	72.1160	V	21.76
190	usda	sr_legacy_food 2018-04	172829	Quail, breast, meat only, raw	72.1049	V	22.59
191	usda	sr_legacy_food 2018-04	170462	Tomato products, canned, sauce, with onions, green peppers, and celery	72.0945	V	0.94
192	usda	sr_legacy_food 2018-04	169955	Lima beans, immature seeds, frozen, baby, unprepared	72.0539	M	7.59
193	usda	sr_legacy_food 2018-04	168478	Succotash, (corn and limas), canned, with cream style corn	72.0461	H	2.64
194	usda	sr_legacy_food 2018-04	169355	Kale, cooked, boiled, drained, with salt	72.0228	M	2.94
195	usda	sr_legacy_food 2018-04	169238	Kale, cooked, boiled, drained, without salt	72.0228	M	2.94
196	usda	sr_legacy_food 2018-04	169356	Kale, frozen, cooked, boiled, drained, with salt	72.0228	M	2.94
197	usda	sr_legacy_food 2018-04	169240	Kale, frozen, cooked, boiled, drained, without salt	72.0228	M	2.94
198	usda	sr_legacy_food 2018-04	171077	Chicken, broiler or fryers, breast, skinless, boneless, meat only, raw	71.9891	V	22.5
199	usda	sr_legacy_food 2018-04	171535	Chicken, broiler or fryers, breast, skinless, boneless, meat only, with added solution, cooked, braised	71.9786	V	28.24
200	usda	sr_legacy_food 2018-04	171140	Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised	71.9771	V	32.06
201	usda	sr_legacy_food 2018-04	171534	Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, grilled	71.9686	V	30.54
202	usda	sr_legacy_food 2018-04	172390	Chicken, broilers or fryers, wing, meat and skin, raw	71.9684	V	17.52
203	usda	sr_legacy_food 2018-04	169014	T.G.I. FRIDAY'S, classic sirloin steak (10 oz)	71.9678	V	31.02
204	usda	sr_legacy_food 2018-04	173419	Cheese, edam	71.9676	W	24.99
205	usda	sr_legacy_food 2018-04	171536	Chicken, broiler or fryers, breast, skinless, boneless, meat only, with added solution, cooked, grilled	71.9642	V	29.5
206	usda	sr_legacy_food 2018-04	169717	Tapioca, pearl, dry	71.9461	L	0.19
207	usda	sr_legacy_food 2018-04	173630	Chicken, broilers or fryers, wing, meat and skin, cooked, roasted	71.9398	V	23.79
208	usda	sr_legacy_food 2018-04	171509	Chicken, broilers or fryers, breast, skinless, boneless, meat only, with added solution, raw	71.9371	V	20.32
209	usda	sr_legacy_food 2018-04	175299	Game meat, buffalo, water, raw	71.9352	H	20.39
210	usda	sr_legacy_food 2018-04	175300	Game meat, buffalo, water, cooked, roasted	71.9310	H	26.83
211	usda	sr_legacy_food 2018-04	167663	Restaurant, Latino, pupusas del cerdo (pupusas, pork)	71.8733	W	11.51
212	usda	sr_legacy_food 2018-04	169953	Lima beans, immature seeds, frozen, fordhook, unprepared	71.8555	M	6.4
213	usda	sr_legacy_food 2018-04	169505	Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8" fat, choice, raw	71.8492	W	16.03
214	usda	sr_legacy_food 2018-04	174472	Pheasant, raw, meat and skin	71.8378	F	22.7
215	usda	sr_legacy_food 2018-04	169525	Beef, round, tip round, separable lean and fat, trimmed to 1/8" fat, all grades, raw	71.8342	W	19.6
216	usda	sr_legacy_food 2018-04	168685	Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8" fat, prime, raw	71.8219	W	15.77
217	usda	sr_legacy_food 2018-04	169317	Lima beans, immature seeds, canned, no salt added, solids and liquids	71.8147	M	4.07
218	usda	sr_legacy_food 2018-04	169136	Lima beans, immature seeds, canned, regular pack, solids and liquids	71.8147	M	4.07
219	usda	sr_legacy_food 2018-04	169506	Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8" fat, choice, cooked, broiled	71.8079	W	20.86
220	usda	sr_legacy_food 2018-04	168678	Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, select, raw	71.8059	W	16.75
221	usda	sr_legacy_food 2018-04	169501	Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, select, cooked, broiled	71.8048	W	22.73
222	usda	sr_legacy_food 2018-04	170540	Succotash, (corn and limas), cooked, boiled, drained, with salt	71.8007	H	5.07
223	usda	sr_legacy_food 2018-04	168477	Succotash, (corn and limas), cooked, boiled, drained, without salt	71.8007	H	5.07
224	usda	sr_legacy_food 2018-04	175298	Game meat, boar, wild, cooked, roasted	71.7966	V	28.3
225	usda	sr_legacy_food 2018-04	175297	Game meat, boar, wild, raw	71.7905	V	21.51
226	usda	sr_legacy_food 2018-04	168665	Beef, brisket, whole, separable lean and fat, trimmed to 1/8" fat, all grades, cooked, braised	71.7892	W	25.85
227	usda	sr_legacy_food 2018-04	169441	Beef, shank crosscuts, separable lean only, trimmed to 1/4" fat, choice, raw	71.7841	W	21.75
228	usda	sr_legacy_food 2018-04	169489	Beef, brisket, point half, separable lean and fat, trimmed to 1/8" fat, all grades, raw	71.7766	W	17.65
229	usda	sr_legacy_food 2018-04	168682	Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8" fat, all grades, cooked, roasted	71.7706	W	23.01
230	usda	sr_legacy_food 2018-04	168219	Pork, fresh, carcass, separable lean and fat, raw	71.7672	W	13.91
231	usda	sr_legacy_food 2018-04	168711	Beef, round, top round, separable lean and fat, trimmed to 1/8" fat, choice, cooked, pan-fried	71.7632	W	32.99
232	usda	sr_legacy_food 2018-04	168617	Beef, round, full cut, separable lean only, trimmed to 1/4" fat, select, cooked, broiled	71.7504	W	29.25
233	usda	sr_legacy_food 2018-04	169544	Beef, tenderloin, roast, separable lean and fat, trimmed to 1/8" fat, all grades, cooked, roasted	71.7503	W	23.9
234	usda	sr_legacy_food 2018-04	168723	Beef, tenderloin, roast, separable lean and fat, trimmed to 1/8" fat, choice, cooked, roasted	71.7503	W	23.9
235	usda	sr_legacy_food 2018-04	169546	Beef, tenderloin, roast, separable lean and fat, trimmed to 1/8" fat, select, cooked, roasted	71.7503	W	23.9
236	usda	sr_legacy_food 2018-04	169530	Beef, round, top round, separable lean and fat, trimmed to 1/8" fat, all grades, cooked, braised	71.7474	W	34.34
237	usda	sr_legacy_food 2018-04	168721	Beef, short loin, top loin, steak, separable lean and fat, trimmed to 1/8" fat, prime, raw	71.7471	W	19
238	usda	sr_legacy_food 2018-04	170235	Beef, round, top round, separable lean only, trimmed to 0" fat, choice, cooked, braised	71.7460	W	36.12
239	usda	sr_legacy_food 2018-04	170236	Beef, round, top round, separable lean only, trimmed to 0" fat, select, cooked, braised	71.7460	W	36.12
240	usda	sr_legacy_food 2018-04	169503	Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, prime, raw	71.7458	W	16.15
241	usda	sr_legacy_food 2018-04	169502	Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, select, cooked, roasted	71.7443	W	23.1
242	usda	sr_legacy_food 2018-04	168679	Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, prime, cooked, roasted	71.7270	W	22.57
243	usda	sr_legacy_food 2018-04	168709	Beef, round, top round, separable lean and fat, trimmed to 1/8" fat, choice, cooked, braised	71.7135	W	34.09
244	usda	sr_legacy_food 2018-04	169504	Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, prime, cooked, broiled	71.7125	W	21.95
245	usda	sr_legacy_food 2018-04	169494	Beef, chuck, blade roast, separable lean and fat, trimmed to 1/8" fat, all grades, cooked, braised	71.7050	W	26.78
246	usda	sr_legacy_food 2018-04	169548	Beef, tenderloin, steak, separable lean and fat, trimmed to 1/8" fat, prime, cooked, broiled	71.7018	W	25.26
247	usda	sr_legacy_food 2018-04	170639	Beef, round, top round, separable lean and fat, trimmed to 0" fat, choice, cooked, braised	71.7007	W	35.62
248	usda	sr_legacy_food 2018-04	170234	Beef, round, top round, separable lean and fat, trimmed to 0" fat, select, cooked, braised	71.7007	W	35.62
249	usda	sr_legacy_food 2018-04	169518	Beef, round, full cut, separable lean and fat, trimmed to 1/8" fat, select, cooked, broiled	71.6987	W	27.58
250	usda	sr_legacy_food 2018-04	169513	Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8" fat, select, cooked, roasted	71.6970	W	22.76
251	usda	sr_legacy_food 2018-04	168675	Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, choice, raw	71.6929	W	16.34
252	usda	sr_legacy_food 2018-04	169507	Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8" fat, choice, cooked, roasted	71.6839	W	22.5
253	usda	sr_legacy_food 2018-04	170221	Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 0" fat, select, cooked, broiled	71.6791	W	24.91
254	usda	sr_legacy_food 2018-04	168687	Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8" fat, prime, cooked, roasted	71.6783	W	22.86
255	usda	sr_legacy_food 2018-04	168684	Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8" fat, select, cooked, roasted	71.6740	W	23.4
256	usda	sr_legacy_food 2018-04	169500	Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, all grades, cooked, roasted	71.6739	W	22.77
257	usda	sr_legacy_food 2018-04	168607	Beef, brisket, whole, separable lean only, all grades, raw	71.6725	W	20.72
258	usda	sr_legacy_food 2018-04	170220	Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 0" fat, choice, cooked, broiled	71.6710	W	24.73
259	usda	sr_legacy_food 2018-04	170620	Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 0" fat, select, cooked, roasted	71.6708	W	23.48
260	usda	sr_legacy_food 2018-04	169534	Beef, round, top round, separable lean and fat, trimmed to 1/8" fat, prime, raw	71.6626	W	22.24
261	usda	sr_legacy_food 2018-04	169508	Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8" fat, select, raw	71.6625	W	16.52
262	usda	sr_legacy_food 2018-04	170624	Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 0" fat, choice, cooked, broiled	71.6600	W	28.04
263	usda	sr_legacy_food 2018-04	170625	Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 0" fat, select, cooked, broiled	71.6600	W	28.04
264	usda	sr_legacy_food 2018-04	169499	Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, all grades, cooked, broiled	71.6560	W	22.42
265	usda	sr_legacy_food 2018-04	168673	Beef, chuck, blade roast, separable lean and fat, trimmed to 1/8" fat, select, cooked, braised	71.6496	W	27.33
266	usda	sr_legacy_food 2018-04	168677	Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, choice, cooked, roasted	71.6495	W	22.6
267	usda	sr_legacy_food 2018-04	170212	Beef, brisket, point half, separable lean only, trimmed to 0" fat, all grades, cooked, braised	71.6476	W	28.05
268	usda	sr_legacy_food 2018-04	169434	Beef, flank, steak, separable lean and fat, trimmed to 0" fat, choice, cooked, braised	71.6474	W	26.98
269	usda	sr_legacy_food 2018-04	168705	Beef, round, tip round, separable lean and fat, trimmed to 1/8" fat, select, raw	71.6432	W	19.74
270	usda	sr_legacy_food 2018-04	169516	Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8" fat, prime, cooked, roasted	71.6422	W	22.15
271	usda	sr_legacy_food 2018-04	169442	Beef, shank crosscuts, separable lean only, trimmed to 1/4" fat, choice, cooked, simmered	71.6419	W	33.68
272	usda	sr_legacy_food 2018-04	169498	Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8" fat, all grades, raw	71.6413	W	16.53
273	usda	sr_legacy_food 2018-04	170618	Beef, chuck, under blade pot roast, boneless, separable lean and fat, trimmed to 0" fat, choice, cooked, braised	71.6409	W	26.39
274	usda	sr_legacy_food 2018-04	168621	Beef, rib eye, small end (ribs 10-12), separable lean only, trimmed to 0" fat, select, raw	71.6383	W	21.17
275	usda	sr_legacy_food 2018-04	169535	Beef, round, top round, steak, separable lean and fat, trimmed to 1/8" fat, prime, cooked, broiled	71.6369	W	31.27
276	usda	sr_legacy_food 2018-04	169527	Beef, round, tip round, separable lean and fat, trimmed to 1/8" fat, choice, raw	71.6363	W	19.48
277	usda	sr_legacy_food 2018-04	169550	Beef, top sirloin, steak, separable lean and fat, trimmed to 1/8" fat, choice, cooked, pan-fried	71.6335	W	28.77
278	usda	sr_legacy_food 2018-04	168680	Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8" fat, all grades, raw	71.6330	W	16.26
279	usda	sr_legacy_food 2018-04	168612	Beef, rib, eye, small end (ribs 10-12), separable lean and fat, trimmed to 0" fat, choice, raw	71.6261	W	17.51
280	usda	sr_legacy_food 2018-04	169515	Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8" fat, prime, cooked, broiled	71.6201	W	24.13
281	usda	sr_legacy_food 2018-04	169549	Beef, tenderloin, roast, separable lean and fat, trimmed to 1/8" fat, prime, cooked, roasted	71.6158	W	24.04
282	usda	sr_legacy_food 2018-04	169517	Beef, round, full cut, separable lean and fat, trimmed to 1/8" fat, select, raw	71.6116	W	20.56
283	usda	sr_legacy_food 2018-04	169490	Beef, brisket, point half, separable lean and fat, trimmed to 1/8" fat, all grades, cooked, braised	71.6115	W	24.4
284	usda	sr_legacy_food 2018-04	168671	Beef, chuck, blade roast, separable lean and fat, trimmed to 1/8" fat, choice, cooked, braised	71.6002	W	26.37
285	usda	sr_legacy_food 2018-04	169495	Beef, chuck, blade roast, separable lean and fat, trimmed to 1/8" fat, choice, raw	71.5995	W	16.98
286	usda	sr_legacy_food 2018-04	168694	Beef, round, full cut, separable lean and fat, trimmed to 1/8" fat, choice, raw	71.5946	W	20.56
287	usda	sr_legacy_food 2018-04	168664	Beef, brisket, whole, separable lean and fat, trimmed to 1/8" fat, all grades, raw	71.5879	W	18.42
288	usda	sr_legacy_food 2018-04	170622	Beef, rib, large end (ribs 6-9), separable lean only, trimmed to 0" fat, choice, cooked, roasted	71.5871	W	27.53
